-- Bus
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0001', 'C020', 'K3320A', 'Mercedes-Benz OC500', 50, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0181', 'C015', 'DRV908766C', DATE '2028-03-13', 'Vickie', 'Buckley', '+60-12-6181162', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0182', 'C007', 'DRV398154O', DATE '2029-02-01', 'April', 'Carlson', '+60-13-6332541', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0183', 'C009', 'DRV265829T', DATE '2028-05-11', 'Shawn', 'Rios', '+60-13-7856595', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0184', 'C004', 'DRV425177Y', DATE '2034-10-17', 'Anthony', 'Phillips', '+60-16-5411714', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0185', 'C014', 'DRV214620O', DATE '2034-07-22', 'Nathaniel', 'Singh', '+60-19-2294290', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0186', 'C007', 'DRV916720L', DATE '2032-05-26', 'James', 'Williams', '+60-18-1678373', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0187', 'C001', 'DRV964945Z', DATE '2027-07-13', 'Brenda', 'Henry', '+60-11-6872627', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0188', 'C003', 'DRV968913N', DATE '2032-12-22', 'Karen', 'Alvarado', '+60-15-4852077', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0189', 'C009', 'DRV845414X', DATE '2028-06-02', 'Tiffany', 'Williamson', '+60-13-4192909', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0190', 'C002', 'DRV932698T', DATE '2030-07-30', 'Audrey', 'Hester', '+60-16-2068215', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0191', 'C004', 'DRV587328V', DATE '2035-04-04', 'Erin', 'Garcia', '+60-14-7513868', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0192', 'C013', 'DRV875023N', DATE '2034-12-11', 'Sarah', 'Avila', '+60-15-3126295', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0193', 'C018', 'DRV264899T', DATE '2035-07-29', 'Tyler', 'Stewart', '+60-10-1566326', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0194', 'C002', 'DRV965417Q', DATE '2033-09-20', 'Kristen', 'Villanueva', '+60-13-9913417', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0195', 'C009', 'DRV191596J', DATE '2031-03-10', 'Matthew', 'Castillo', '+60-10-4539064', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0196', 'C002', 'DRV730532Z', DATE '2030-08-22', 'Curtis', 'Marquez', '+60-16-6589769', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0197', 'C004', 'DRV497500P', DATE '2027-07-15', 'Hannah', 'Dawson', '+60-14-1938697', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0198', 'C009', 'DRV894389H', DATE '2029-01-30', 'Miguel', 'Williams', '+60-14-4720862', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0199', 'C006', 'DRV840782T', DATE '2029-02-21', 'Lindsay', 'Jackson', '+60-18-6314551', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0200', 'C011', 'DRV177204F', DATE '2033-06-07', 'Julie', 'White', '+60-16-3042327', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0201', 'C002', 'DRV484653G', DATE '2030-11-16', 'William', 'Valdez', '+60-11-5438179', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0202', 'C009', 'DRV419754W', DATE '2034-11-27', 'Vincent', 'Smith', '+60-16-2929101', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0203', 'C004', 'DRV257340Y', DATE '2029-04-15', 'Joshua', 'Benitez', '+60-12-2520427', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0204', 'C005', 'DRV322826Y', DATE '2035-03-25', 'Danielle', 'Walker', '+60-15-2324991', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0205', 'C015', 'DRV228633S', DATE '2033-11-25', 'Julie', 'Koch', '+60-11-9495207', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0206', 'C007', 'DRV163210V', DATE '2033-05-19', 'Lucas', 'Little', '+60-16-6169728', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0207', 'C006', 'DRV138318K', DATE '2033-09-21', 'Heidi', 'Baird', '+60-10-5128333', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0208', 'C007', 'DRV387717G', DATE '2034-03-08', 'Steven', 'Rodriguez', '+60-18-5787109', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0209', 'C010', 'DRV517164E', DATE '2032-08-21', 'Michael', 'Osborne', '+60-18-9933758', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0210', 'C010', 'DRV433736W', DATE '2034-09-27', 'Jessica', 'Short', '+60-11-3626035', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0211', 'C017', 'DRV234871D', DATE '2032-06-10', 'Elizabeth', 'Johnson', '+60-10-7404966', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0212', 'C005', 'DRV759025G', DATE '2028-10-17', 'Denise', 'Harris', '+60-19-3927348', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0213', 'C017', 'DRV190232Y', DATE '2034-08-13', 'Roy', 'Massey', '+60-15-9469258', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0214', 'C015', 'DRV147198Y', DATE '2032-07-24', 'Sophia', 'Hickman', '+60-14-9350190', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0215', 'C012', 'DRV636760Y', DATE '2031-03-21', 'Stephanie', 'Kelly', '+60-11-5730517', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0216', 'C013', 'DRV539175W', DATE '2031-12-04', 'Emily', 'Reed', '+60-12-7727800', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0217', 'C010', 'DRV830043P', DATE '2027-06-09', 'David', 'Anderson', '+60-16-3420624', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0218', 'C012', 'DRV453820Q', DATE '2035-06-09', 'Alejandro', 'Tucker', '+60-12-1367106', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0219', 'C013', 'DRV476450D', DATE '2033-10-16', 'Ricardo', 'Porter', '+60-17-6333487', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0220', 'C013', 'DRV421993F', DATE '2029-11-04', 'Isaac', 'Perez', '+60-12-4169736', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0221', 'C006', 'DRV795915T', DATE '2033-09-10', 'Jillian', 'Wilson', '+60-18-7075423', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0222', 'C020', 'DRV560544K', DATE '2027-11-20', 'Michael', 'Hurley', '+60-10-5112275', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0223', 'C018', 'DRV627000D', DATE '2028-05-19', 'James', 'Davis', '+60-18-6008895', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0224', 'C016', 'DRV888483N', DATE '2028-09-12', 'Micheal', 'Lee', '+60-17-1994889', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0225', 'C001', 'DRV926903F', DATE '2027-10-02', 'Robert', 'Brewer', '+60-12-8200975', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0226', 'C014', 'DRV690331W', DATE '2034-04-08', 'Sarah', 'Kim', '+60-11-1962750', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0227', 'C015', 'DRV213108T', DATE '2034-04-01', 'Jennifer', 'Perry', '+60-11-1809802', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0228', 'C001', 'DRV497653D', DATE '2028-03-27', 'Sharon', 'Arroyo', '+60-13-8610598', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0229', 'C011', 'DRV243854Q', DATE '2033-04-26', 'Nicholas', 'Richard', '+60-19-3261777', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0230', 'C005', 'DRV628344J', DATE '2032-04-17', 'Micheal', 'Brown', '+60-11-5428604', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0231', 'C001', 'DRV701080O', DATE '2029-10-17', 'David', 'Wallace', '+60-17-2291255', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0232', 'C010', 'DRV715373M', DATE '2035-02-23', 'Manuel', 'Bryan', '+60-15-4957051', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0233', 'C010', 'DRV181703Y', DATE '2031-07-10', 'Leslie', 'Mitchell', '+60-15-7369174', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0234', 'C006', 'DRV464305M', DATE '2032-01-30', 'Cassidy', 'Ward', '+60-10-5026520', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0235', 'C009', 'DRV954960E', DATE '2027-03-24', 'Christina', 'Roberson', '+60-10-4183206', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0236', 'C013', 'DRV868681S', DATE '2030-03-06', 'Mark', 'Graves', '+60-13-6803417', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0237', 'C004', 'DRV337831W', DATE '2030-05-30', 'Melinda', 'Lozano', '+60-13-7022596', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0238', 'C007', 'DRV807370F', DATE '2029-05-28', 'James', 'Olson', '+60-10-5981310', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0239', 'C003', 'DRV877750R', DATE '2032-04-07', 'Thomas', 'Griffin', '+60-15-9137732', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0240', 'C004', 'DRV704611I', DATE '2031-03-24', 'Samuel', 'Mcintyre', '+60-19-7972738', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0241', 'C009', 'DRV548762B', DATE '2027-12-27', 'Denise', 'Cline', '+60-14-6557816', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0242', 'C005', 'DRV156318I', DATE '2028-04-25', 'Rebecca', 'Bishop', '+60-13-8464865', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0243', 'C005', 'DRV320109Y', DATE '2032-02-13', 'Patrick', 'Elliott', '+60-18-4950038', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0244', 'C001', 'DRV812452Q', DATE '2028-11-02', 'Jesse', 'Brown', '+60-11-5891495', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0245', 'C006', 'DRV786679L', DATE '2033-09-20', 'Kristy', 'Wallace', '+60-19-3726300', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0246', 'C014', 'DRV937664C', DATE '2031-04-12', 'Catherine', 'Waters', '+60-12-1779090', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0247', 'C015', 'DRV193462T', DATE '2029-08-13', 'Rebekah', 'Young', '+60-12-1062228', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0248', 'C015', 'DRV365376Z', DATE '2033-09-26', 'Lindsey', 'Levine', '+60-13-6303517', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0249', 'C013', 'DRV464081J', DATE '2033-03-13', 'Amy', 'Richardson', '+60-15-9015666', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0250', 'C005', 'DRV514792J', DATE '2028-12-07', 'Vanessa', 'Cooper', '+60-18-5785882', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0251', 'C011', 'DRV112345A', DATE '2028-01-01', 'Liam', 'Johnson', '+60-12-3456789', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0252', 'C012', 'DRV223456B', DATE '2029-02-14', 'Olivia', 'Williams', '+60-13-4567890', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0253', 'C013', 'DRV334567C', DATE '2030-03-20', 'Noah', 'Brown', '+60-14-5678901', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0254', 'C014', 'DRV445678D', DATE '2027-04-10', 'Emma', 'Jones', '+60-16-6789012', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0255', 'C015', 'DRV556789E', DATE '2031-05-25', 'Ava', 'Garcia', '+60-17-7890123', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0256', 'C016', 'DRV667890F', DATE '2032-06-30', 'Oliver', 'Miller', '+60-18-8901234', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0257', 'C017', 'DRV778901G', DATE '2033-07-15', 'Sophia', 'Davis', '+60-19-9012345', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0258', 'C018', 'DRV889012H', DATE '2028-08-22', 'Isabella', 'Rodriguez', '+60-11-0123456', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0259', 'C019', 'DRV990123I', DATE '2029-09-05', 'Lucas', 'Martinez', '+60-11-0123456', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0260', 'C020', 'DRV463807W', DATE '2034-06-30', 'Ryan', 'Davis', '+60-18-4233898', 'suspended');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0261', 'C020', 'DRV456478W', DATE '2035-07-23', 'Brent', 'Sandoval', '+60-12-4638776', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0262', 'C004', 'DRV624645N', DATE '2028-05-16', 'Robert', 'Moore', '+60-12-6576360', 'active');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0263', 'C018', 'DRV744714B', DATE '2031-11-10', 'George', 'Hubbard', '+60-16-3905973', 'inactive');
INSERT INTO busDriver (driverId, companyId, licenseNo, licenseExpiry, firstName, lastName, phoneNumber, status) VALUES ('D0264', 'C015', 'DRV664117Q', DATE '2032-11-29', 'Joann', 'Krueger', '+60-14-4596429', 'inactive');
